"context","source","target"
"NecromancyTextObj01","Caer Tenarion. Iron Legion XXV. Year 24, Emperor Gwaltrian III"
"AbjurationQuest_Kythaela_CoparannGateroom_16_Pragmatic_Normal","I guess that's fair."
"AbjurationQuest_Kythaela_CoparannGateroom_17_Friendly_Normal","And then, we teleport to Caer Cyflen?"
"AbjurationQuest_Kythaela_CoparannGateroom_18_Friendly_Normal","That's fantastic!"
"AbjurationQuest_Kythaela_CoparannGateroom_19_Pragmatic_Normal","I'm not sure the Ceannard will want to wait."
"AbjurationQuest_Kythaela_CoparannGateroom_20_Kythaela_NPC","Then I'll give him the name, but you still have to stay with me."
"AbjurationQuest_Kythaela_CoparannGateroom_21_Cynical_Default","She's tough, but at least she doesn't sound crazy anymore."
"AbjurationQuest_Kythaela_CoparannGateroom_22_Kythaela_NPC","Watch your words, you…"
"AbjurationQuest_Kythaela_CoparannGateroom_23_Kythaela_NPC","…never mind."
"CradleOfFire_Arriving_1_Default_Default","This is the worst place we've been so far."
"CradleOfFire_Arriving_2_Reactor_Normal","It sure does stink - sulfur, I think."
"CradleOfFire_Arriving_3_Reactor_Slang","And it stinks like an orc's backside."
"CradleOfFire_Arriving_4_Reactor_Formal","Indeed, the smell here is awful."
"CradleOfFire_Arriving_5_Pragmatic_Default","We're deep in the Badlands, sure - but there is a gem around here."
"CradleOfFire_Arriving_6_Selfpres_Default","You never know. Remember the Gem of Abjuration? "
"CradleOfFire_Arriving_7_Selfpres_Default","The Crown's signal was just a decoy to find Kythaela."
"CradleOfFire_Arriving_8_Default_Default","Look, is that an orc totem?"
"CradleOfFire_FindingKebra_9_Default_Default","An orc… woman?"
"CradleOfFire_FindingKebra_10_Kill_CHOICE","Let's kill her!"
"CradleOfFire_FindingKebra_11_Save_CHOICE","We could save her."
"CradleOfFire_FindingKebra_12_Leave_CHOICE","Let's move on."
"CradleOfFire_FindingKebra_13_Speak_CHOICE","Let's think about it."
"CradleOfFire_FindingKebra_14_Kill_Default","It's an orc. We kill orcs, right?"
"CradleOfFire_FindingKebra_15_Pragmatic_Default","She might know something about the gem."
"CradleOfFire_FindingKebra_16_Save_Default","She's helpless! Let's show mercy for once."
"CradleOfFire_FindingKebra_17_Kill_Slang","No glory in slaughtering someone who's already down."
"CradleOfFire_FindingKebra_18_Kill_Formal","I say we save her life - even if she probably wouldn't do the same for us."
"CradleOfFire_FindingKebra_19_Medecine_Default","I'll take care of that - she'll be on her feet very soon."
"CradleOfFire_FindingKebra_20_Leave_Default","Who cares? Let's keep looking for the gem."
"CradleOfFire_FindingKebra_21_Speak_Default","What's the risk, here? She's alone and wounded."
"CradleOfFire_FindingKebra_22_Arcana_Default","She's a shaman. She could cast a spell on us."
"CradleOfFire_FindingKebra_23_Pragmatic_Default","Maybe she knows something about the gem."
"CradleOfFire_FindingKebra_24_Nosy_Default","To be honest, I'd like to know what happened here. Who killed all those orcs?"
"CradleOfFire_FindingKebra_25_Kebra_NPC","You… healed me?"
"CradleOfFire_FindingKebra_26_Kebra_NPC","Why not kill me?"
"CradleOfFire_FindingKebra_27_Neutral_Choice","What happened?"
"CradleOfFire_FindingKebra_28_Friendly_CHOICE","Who are you?"
"CradleOfFire_FindingKebra_29_Pragmatic_CHOICE","Have you heard of a magic gem?"
"CradleOfFire_FindingKebra_30_Orcishspeaker_CHOICE","Trust us. (in orcish)"
"CradleOfFire_FindingKebra_31_Pragmatic_Default","We'd like to know what happened here."
"CradleOfFire_FindingKebra_32_Friendly_Default","What's your name?"
"CradleOfFire_FindingKebra_33_Kebra_NPC","Name is Kebra…"
"CradleOfFire_FindingKebra_34_Kebra_NPC","…shaman of Suncloud tribe."
"CradleOfFire_FindingKebra_35_Pragmatic_Default","We're looking for a magic gem. Know anything about that?"
"CradleOfFire_FindingKebra_36_Kebra_NPC","Magic gem?"
"CradleOfFire_FindingKebra_37_Kebra_NPC","I heard stories of magic stones."
"CradleOfFire_FindingKebra_38_Kebra_NPC","Old stories, orc never found any."
"CradleOfFire_FindingKebra_39_Orcishspeaker_Default","Nyark ami anda."
"CradleOfFire_FindingKebra_40_Kebra_NPC","A nyark who speaks orc!"
"CradleOfFire_FindingKebra_41_Kebra_NPC","Kebra like to know your story."
"CradleOfFire_FindingKebra_42_Kebra_NPC","But this is not time for that."
"CradleOfFire_FindingKebra_43_Kebra_NPC","My people. All dead."
"CradleOfFire_FindingKebra_44_Kebra_NPC","Arrok did that."
"CradleOfFire_FindingKebra_45_Kebra_NPC","Arrok is Redscar tribe shaman, powerful."
"CradleOfFire_FindingKebra_46_Kebra_NPC","But so powerful… I not know."
"CradleOfFire_FindingKebra_47_Pragmatic_Default","Other orcs did this?"
"CradleOfFire_FindingKebra_48_Kebra_NPC","Many tribes in the Cradle of Fire, always fighting."
"CradleOfFire_FindingKebra_49_Kebra_NPC","Arrok always ambitious."
"CradleOfFire_FindingKebra_50_Kebra_NPC","But now Arrok has power of fire."
"CradleOfFire_FindingKebra_51_Nosy_CHOICE","The Cradle of Fire?"
"CradleOfFire_FindingKebra_52_Pragmatic_CHOICE","Power of fire?"
"CradleOfFire_FindingKebra_53_Nosy_Default","The Cradle of Fire?"
"CradleOfFire_FindingKebra_54_Pragmatic_Default","New power? You said Arrok was more powerful than you thought?"
"CradleOfFire_FindingKebra_55_Kebra_NPC","Orc name for volcano."
"CradleOfFire_FindingKebra_56_Kebra_NPC","Down there, the fire was born."
"CradleOfFire_FindingKebra_57_Kebra_NPC","Arrok came to Suncloud, told our chieftain Brok to bend the knee."
"CradleOfFire_FindingKebra_58_Kebra_NPC","Brok said no. Arrok burned… everyone. Took Brok prisoner."
"CradleOfFire_FindingKebra_59_Kebra_NPC","Huge balls of fire from his hands. Many, many flames."
"CradleOfFire_FindingKebra_60_Kebra_NPC","Never seen orc shaman so powerful."
"CradleOfFire_FindingKebra_61_Kebra_NPC","Arrok said he found power in Cradle of Fire, heart of mountain."
"CradleOfFire_FindingKebra_62_Pragmatic_Default","Are you thinking what I'm thinking?"
"CradleOfFire_FindingKebra_63_Arcana_Default","Arrok found the gem of evocation."
"CradleOfFire_FindingKebra_64_Selfpres_Default","Many fireballs? Our gems don't do that."
"CradleOfFire_FindingKebra_65_Pragmatic_Default","In any case, we need to find this Brok."
"CradleOfFire_FindingKebra_66_Kill_CHOICE","Take us to Arrok."
"CradleOfFire_FindingKebra_67_Help_CHOICE","We'll avenge your tribe."
"CradleOfFire_FindingKebra_68_Kill_Default","Help us to find Arrok."
"CradleOfFire_FindingKebra_69_Help_Default","Lead us to Arrok and we'll avenge your tribe."
"CradleOfFire_FindingKebra_70_Kebra_NPC","Agreed. We go into volcano, maybe find Brok alive."
"CradleOfFire_Entrance_1_Leadership_Default","Your friend?"
"CradleOfFire_Entrance_2_Kebra_NPC","Arbal. Strong warrior."
"CradleOfFire_Entrance_3_Kebra_NPC","Arbal make peace with Arrok."
"CradleOfFire_Entrance_4_Kebra_NPC","Guard entrance, now."
"CradleOfFire_Entrance_5_Violence_Default","So we need to fight?"
"CradleOfFire_Entrance_6_Friendly_Default","Or talk."
"CradleOfFire_Entrance_7_Stealthy_Default","Or sneak around."
"CradleOfFire_Entrance_1_Arbal_NPC","Kebra."
"CradleOfFire_Entrance_2_Arbal_NPC","Good you not dead."
"CradleOfFire_Entrance_5_Cynical_CHOICE","Nice to meet you too."
"CradleOfFire_Entrance_6_Orcishspeaker_CHOICE","We're friends, strong Arbal. (in orcish)"
"CradleOfFire_Entrance_7_Pragmatic_CHOICE","Is there any way we can get in?"
"CradleOfFire_Entrance_8_Intimidation_CHOICE","Move away or you die."
"CradleOfFire_Entrance_9_Cynical_Default","Nice to meet you too, Arbal."
"CradleOfFire_Entrance_11_Cynical_Default","Please yourself."
"CradleOfFire_Entrance_12_Intimidation_Default","You should step away before we kill you."
"CradleOfFire_Entrance_14_Orcishspeaker_Default","Nyark ami anda, Karko Arbal."
"CradleOfFire_Entrance_16_Pragmatic_Default","Is there any way we can get in?"
"CradleOfFire_Entrance_17_Arbal_NPC","To kill orcs inside? Think not."
"CradleOfFire_Entrance_18_Friendly_Default","We want to help Kebra."
"CradleOfFire_Entrance_19_Arbal_NPC","Suncloud dead. Brok hanging in market."
"CradleOfFire_Entrance_20_Friendly_CHOICE","Brok is alive?"
"CradleOfFire_Entrance_21_Nosy_CHOICE","What tribe are you from?"
"CradleOfFire_Entrance_21_Violence_CHOICE","Why not stand against Arrok?"
"CradleOfFire_Entrance_22_Violence_Default","You're strong, why don't you stand against Arrok?"
"CradleOfFire_Entrance_23_Arbal_NPC","Him too powerful."
"CradleOfFire_Entrance_24_Arbal_NPC","Maybe with all tribes together."
"CradleOfFire_Entrance_25_Arbal_NPC","Not possible."
"CradleOfFire_Entrance_25_Nosy_Default","What tribe are you from, Arbal?"
"CradleOfFire_Entrance_26_Arbal_NPC","Arbal is Bloodspear."
"CradleOfFire_Entrance_27_Nosy_Default","How many tribes are there in the volcano?"
"CradleOfFire_Entrance_28_Arbal_NPC","Four, Suncloud is dead."
"CradleOfFire_Entrance_29_Arbal_NPC","Other tribes: Redscar, tribe of Arrok. Also Sandraven, Bladefang, and Bloodspear."
"CradleOfFire_Entrance_30_Cynical_Default","Such poetic names! I'm quite moved."
"CradleOfFire_Entrance_30_Friendly_Default","Brok alive? After fighting Arrok?"
"CradleOfFire_Entrance_31_Arbal_NPC","Brok not want to die. Plenty tough."
"CradleOfFire_Entrance_32_Arbal_NPC","Arrok put him on display in market."
"CradleOfFire_Entrance_33_Default_Default","So if we could free him, Suncloud would… not be dead anymore?"
"CradleOfFire_Entrance_34_Arbal_NPC","Two-orc tribe? Ha! Plenty strong, that tribe! Ha, ha!"
"CradleOfFire_Entrance_35_Persuasion_CHOICE","Let's go and free this Brok."
"CradleOfFire_Entrance_36_Deception_CHOICE","Brok owes us. We want to get paid!"
"CradleOfFire_Entrance_37_Orcish_CHOICE","We'll save Brok. (in orcish)"
"CradleOfFire_Entrance_38_Persuasion_Default","So, can we go free Brok?"
"CradleOfFire_Entrance_39_Deception_Default","Brok owes us some gold. We just want him to pay."
"CradleOfFire_Entrance_40_Orcish_Default","Nyark liber Brok vantu?"
"CradleOfFire_Entrance_41_Deception_Default","Stupid. Brok prisoner - has nothing!"
"CradleOfFire_Entrance_42_Arbal_NPC","Lots of Redscar orcs in there."
"CradleOfFire_Entrance_43_Arbal_NPC","Arbal like to see that fight."
"CradleOfFire_Entrance_44_Arbal_NPC","Let the nyarks go."
"CradleOfFire_OrcCamp_1_Starter_Default","Look at that."
"CradleOfFire_OrcCamp_2_Kebra_NPC","This was market. All could come."
"CradleOfFire_OrcCamp_3_Authority_Default","More like a military outpost."
"CradleOfFire_OrcCamp_4_Kebra_NPC","Redscar take, to control entrance to volcano."
"CradleOfFire_OrcCamp_5_Nosy_Default","Is that your chieftain? That Brok, there?"
"CradleOfFire_OrcCamp_6_Nosy_Formal","Is this orc your chieftain, Kebra?"
"CradleOfFire_OrcCamp_7_Kebra_NPC","That Brok. Suncloud chief. Arrok show him off as prisoner."
"CradleOfFire_OrcCamp_8_Cynical_Default","This Arrok thinks he's smart - too bad for him! He should have killed Brok when he had the chance."
"CradleOfFire_OrcCamp_9_Pragmatic_Default","Let's go!"
"CradleOfFire_SavedBrok_1_Brok_NPC","Kebra, you alive!"
"CradleOfFire_SavedBrok_2_Kebra_NPC","Alive. These nyarks helped me, Brok."
"CradleOfFire_SavedBrok_3_Brok_NPC","Why? Nyarks hate orcs."
"CradleOfFire_SavedBrok_4_Kebra_NPC","They want Arrok. His power."
"CradleOfFire_SavedBrok_5_Brok_NPC","Orcs and nyarks not friends."
"CradleOfFire_SavedBrok_6_Brok_NPC","But Arrok… he bring doom to Cradle of Fire. All tribes."
"CradleOfFire_SavedBrok_7_Nosy_CHOICE","Tell us about Arrok."
"CradleOfFire_SavedBrok_8_Selfpres_CHOICE","How did one orc destroy your tribe?"
"CradleOfFire_SavedBrok_9_Pragmatic_CHOICE","Can you help us get to Arrok?"
"CradleOfFire_SavedBrok_10_Nosy_Default","What can you tell us about Arrok?"
"CradleOfFire_SavedBrok_11_Brok_NPC","Arrok shaman of Redscar, never big orc."
"CradleOfFire_SavedBrok_12_Brok_NPC","Arrok search in sunken city, find new power."
"CradleOfFire_SavedBrok_13_Brok_NPC","Power of fire. Unstoppable."
"CradleOfFire_SavedBrok_14_Selfpres_Default","Tell us how Arrok destroyed your tribe."
"CradleOfFire_SavedBrok_15_Brok_NPC","Arrok use power of fire."
"CradleOfFire_SavedBrok_16_Brok_NPC","More fire, stronger fire. No orc shaman can do such fire."
"CradleOfFire_SavedBrok_17_Brok_NPC","All tribes kneel."
"CradleOfFire_SavedBrok_18_Pragmatic_Default","We'd like to meet this Arrok. Can you help?"
"CradleOfFire_SavedBrok_19_Brok_NPC","Help kill Arrok. Yes."
"CradleOfFire_SavedBrok_20_Brok_NPC","Arrok behind Redscar Gate, in sunken city."
"CradleOfFire_SavedBrok_21_Brok_NPC","Arrok and Redscar hard to fight. Need all tribes together."
"CradleOfFire_SavedBrok_22_Nosy_CHOICE","What is this sunken city?"
"CradleOfFire_SavedBrok_23_Selfpres_CHOICE","Can't we just kill him?"
"CradleOfFire_SavedBrok_24_Pragmatic_CHOICE","So, what's your idea?"
"CradleOfFire_SavedBrok_25_Pragmatic_Default","What do you mean, need all tribes?"
"CradleOfFire_SavedBrok_26_Default_Normal","Arrok and Redscar strong. You nyarks not enough."
"CradleOfFire_SavedBrok_27_Default_Normal","But with all tribes together, maybe win."
"CradleOfFire_SavedBrok_28_Nosy_Default","What is the sunken city you spoke of?"
"CradleOfFire_SavedBrok_29_Brok_NPC","Elf town. Old Empire. Sunk into earth, melted with volcano."
"CradleOfFire_SavedBrok_30_Nosy_Default","A Manacalon city down inside a volcano?"
"CradleOfFire_SavedBrok_31_Joker_Default","It's the Badlands! The fun just keeps on coming!"
"CradleOfFire_SavedBrok_32_Selfpres_Normal","Can't we just - pardon my elvish - just find this Arrok and beat the snot out of him?"
"CradleOfFire_SavedBrok_33_Selfpres_Formal","Could we not simply kill this Arrok?"
"CradleOfFire_SavedBrok_34_Brok_NPC","No. Too many orcs, too much power."
"CradleOfFire_SavedBrok_35_Pragmatic_Default","We'll never convince four tribes of orcs to help us."
"CradleOfFire_SavedBrok_36_Brok_NPC","No. But orcs always want leader."
"CradleOfFire_SavedBrok_37_Brok_NPC","Maybe Brok leader instead of Arrok."
"CradleOfFire_SavedBrok_38_Brok_NPC","If you help, tribes follow Brok."
"CradleOfFire_SavedBrok_39_Cynical_Default","Help you become the new big man in the volcano? You're smart."
"CradleOfFire_SavedBrok_40_Brok_NPC","Go. Tell other tribe leaders, Brok say all tribes fight Arrok together."
"CradleOfFire_SavedBrok_41_Cynical_Default","Making friends with hordes of orcs… what could possibly go wrong?"
"CradleOfFire_SavedBrok_42_Authority_Default","If we must, we will."
"CradleOfFire_SavedBrok_43_Pragmatic_Default","So it's deeper into the caves?"
"CradleOfFire_SavedBrok_44_Joker_Default","Heart of the mountain… sounds charming. I'm in!"
"CradleOfFire_SavedBrok_45_Carver_Default","I like caves."
"CradleOfFire_Bloodspear_1_Nosy_Default","What's the flag?"
"CradleOfFire_Bloodspear_2_Kebra_NPC","Bloodspear. Warriors."
"CradleOfFire_Bloodspear_3_History_Default","Aren't all orcs warriors?"
"CradleOfFire_Bloodspear_4_Brok_NPC","Bloodspear chief Edrof. A champion."
"CradleOfFire_Bloodspear_5_Pragmatic_Default","So, what's the plan?"
"CradleOfFire_Bloodspear_6_Brok_NPC","Edrof respect only strength."
"CradleOfFire_Bloodspear_7_Brok_NPC","He supported Arrok the powerful. "
"CradleOfFire_Bloodspear_8_Brok_NPC","You defeat him in arena, I turn Bloodspear against Arrok."
"CradleOfFire_Bloodspear_9_Pragmatic_Default","You mean take control of his tribe?"
"CradleOfFire_Bloodspear_10_Brok_NPC","Who else? Even without Edrof, Bloodspear never follow nyarks."
"CradleOfFire_Bloodspear_11_Joker_Default","Nyarks. That's us, just so you know. Probably means piece of…"
"CradleOfFire_Bloodspear_12_Orcish_Default","…It means non-orcs, that's all."
"CradleOfFire_Bloodspear_13_Joker_Default","You speak orcish?"
"CradleOfFire_Bloodspear_14_Orcish_Default","Enough to know non-orc from piece of…"
"CradleOfFire_Bloodspear_15_Joker_Default","Really? Oh, please, what's the word? I must know!"
"CradleOfFire_Bloodspear_16_Orcish_Default","Stop it. Just stop."
"CradleOfFire_BloodspearMeeting_1_Edrof_NPC","Brok alive? Why nyarks?"
"CradleOfFire_BloodspearMeeting_2_Brok_NPC","Nyarks serve Brok."
"CradleOfFire_BloodspearMeeting_3_Joker_Default","What was that?"
"CradleOfFire_BloodspearMeeting_4_Edrof_NPC","Suncloud have no orcs, just nyark slaves? Shame."
"CradleOfFire_BloodspearMeeting_5_Brok_NPC","My nyarks can beat Edrof in arena."
"CradleOfFire_BloodspearMeeting_6_Edrof_NPC","Rhhhhhaaaaaa! I kill all your nyarks!"
"CradleOfFire_BloodspearMeeting_7_Brok_NPC","Arena challenge. Edrof can't say no."
"CradleOfFire_BloodspearMeeting_8_Edrof_NPC","Who is nyark champion?"
"CradleOfFire_BloodspearMeeting_9_Player1_WRITTEN","That would be me."
"CradleOfFire_BloodspearMeeting_10_Player2_WRITTEN","Let me crush this orc."
"CradleOfFire_BloodspearMeeting_11_Player3_WRITTEN","Someone's got to do it."
"CradleOfFire_BloodspearMeeting_12_Player4_WRITTEN","I'll fight."
"CradleOfFire_BloodspearMeeting_13_Chosen_Default","I'll fight you, Edrof."
"CradleOfFire_BloodspearMeeting_14_Edrof_NPC","And I kill you, nyark slave!"
"CradleOfFire_BloodspearBeaten_1_Kebra_NPC","Bloodspear - you witness!"
"CradleOfFire_BloodspearBeaten_2_Kebra_NPC","Suncloud not dead! "
"CradleOfFire_BloodspearBeaten_3_Kebra_NPC","Suncloud nyark slaves defeat Edrof!"
"CradleOfFire_BloodspearBeaten_4_Joker_Default","Slaves, really? Do we have to go along with that?"
"CradleOfFire_BloodspearBeaten_5_Pragmatic_Default","It's that, or fight them all."
"CradleOfFire_BloodspearBeaten_6_Violent_Default","Let's do that, then."
"CradleOfFire_BloodspearBeaten_7_Kebra_NPC","Brok chief of Bloodspear now! "
"CradleOfFire_BloodspearBeaten_8_Kebra_NPC","Or anyone challenge the nyark for tribe staff?"
"CradleOfFire_BloodspearBeaten_9_Kebra_NPC","Good."
"CradleOfFire_BloodspearBeaten_10_Pragmatic_Default","What now?"
"CradleOfFire_BloodspearBeaten_11_Brok_NPC","I stay. Kebra show you way."
"CradleOfFire_BloodspearBeaten_12_Choice1_WRITTEN","Do we have to kill all other chiefs?"
"CradleOfFire_BloodspearBeaten_13_Choice2_WRITTEN","Can't we just find Arrok?"
"CradleOfFire_BloodspearBeaten_14_Choice3_WRITTEN","Fine."
"CradleOfFire_BloodspearBeaten_15_Choice1_Default","So, do we do the same thing with all the other tribes?"
"CradleOfFire_BloodspearBeaten_16_Brok_NPC","Other tribes different. Not want challenge."
"CradleOfFire_BloodspearBeaten_17_Brok_NPC","Kebra explain."
"CradleOfFire_BloodspearBeaten_18_Choice2_Default","Seriously, can't we just go ahead and, you know, find Arrok and kill him?"
"CradleOfFire_BloodspearBeaten_19_Brok_NPC","Arrok has many warriors. We need all tribes."
"CradleOfFire_BloodspearBeaten_20_Brok_NPC","But if you not trust Brok, go find Arrok and see."
"CradleOfFire_BloodspearBeaten_21_Choice3_Default","Fine, let's go."
"CradleOfFire_Bladefang_1_Default_Default","This place is… different."
"CradleOfFire_Bladefang_2_history_Default","Half Manacalon, half orc, all crazy."
"CradleOfFire_Bladefang_3_Violent_Default","Another tribe we need to make friends with?"
"CradleOfFire_Bladefang_4_acolyte_Default","Converting them seems unlikely, so…"
"CradleOfFire_Bladefang_5_Kebra_NPC","Bladefang is tribe of faithful."
"CradleOfFire_Bladefang_6_Kebra_NPC","They worship relics of times before."
"CradleOfFire_Bladefang_7_Default_Default","Meaning… before the Cataclysm?"
"CradleOfFire_Bladefang_8_History_Default","I don't think the Manacalons would be friendly with orcs."
"CradleOfFire_Bladefang_9_Carver_Default","They weren't even friendly with their own mothers."
"CradleOfFire_Bladefang_10_Kebra_NPC","Bladefang shaman build cult with relics. Treats old stones like holy."
"CradleOfFire_Bladefang_11_Cynical_Default","Just like the Antiquarians. We should introduce them to Halman Summer."
"CradleOfFire_Bladefang_12_Pragmatic_Default","So what's the trick this time?"
"CradleOfFire_Bladefang_13_Kebra_NPC","The Crown. It will impress."
"CradleOfFire_Bladefang_14_Selfpres_Default","What do you know about our Crown?"
"CradleOfFire_Bladefang_15_Kebra_NPC","Ancient power. Feel it. Very strong."
"CradleOfFire_Bladefang_16_Nosy_Default","You can feel its power?"
"CradleOfFire_Bladefang_17_Kebra_NPC","Orc shamans can detect magic like you…"
"CradleOfFire_Bladefang_18_Pragmatic_Default","Of course…"
"CradleOfFire_Bladefang_19_Kebra_NPC","I know shaman wants something found."
"CradleOfFire_Bladefang_20_Any_Default","Fine, let's go."
"CradleOfFire_BladefangMeeting_1_Radulf_NPC","Stop, Kebra!"
"CradleOfFire_BladefangMeeting_2_Kebra_NPC","Coming in peace with nyark of ancients."
"CradleOfFire_BladefangMeeting_3_Radulf_NPC","Brok! You alive! But your tribe dead."
"CradleOfFire_BladefangMeeting_4_Brok_Default","Not dead yet. Powerful allies now."
"CradleOfFire_BladefangMeeting_5_Radulf_Default","Not enough to stop Arrok."
"CradleOfFire_BladefangMeeting_6_Joker_Default","With Bladefang, Brok may be strong enough."
"CradleOfFire_BladefangMeeting_7_Radulf_Default","Signs are with Arrok."
"CradleOfFire_BladefangMeeting_8_Cynical_Default","He's good, this shaman. Guy burns down a whole tribe, and he sees the signs."
"CradleOfFire_BladefangMeeting_9_Authority_Default","Shut up."
"CradleOfFire_BladefangMeeting_10_Radulf_NPC","Arrok has stone of power."
"CradleOfFire_BladefangMeeting_11_Kebra_NPC","Nyarks have stones of power. More than Arrok."
"CradleOfFire_BladefangMeeting_12_Radulf_NPC","Bladefang not follow Brok - yet."
"CradleOfFire_BladefangMeeting_13_Radulf_NPC","Nyarks prove power first."
"CradleOfFire_BladefangMeeting_14_Radulf_NPC","Bring back the holy axe of the ancients."
"CradleOfFire_BladefangMeeting_15_Kebra_NPC","Can't ask that! Kralshe-Renn has holy axe in lair."
"CradleOfFire_BladefangMeeting_16_Radulf_NPC","If nyarks have power to defeat Arrok…"
"CradleOfFire_BladefangMeeting_17_Radulf_NPC","…then nyarks can kill Kralshe-Renn."
"CradleOfFire_BladefangMeeting_18_Orcish_Default","Kralshe-Renn means 'Old Queen'"
"CradleOfFire_BladefangMeeting_19_Cynical_Default","Everything's about old stuff around here, isn't it?"
"CradleOfFire_BladefangMeeting_20_Radulf_NPC","Also, beware of gaks."
"CradleOfFire_BladefangMeeting_21_Default_Default","The what?"
"CradleOfFire_BladefangMeeting_22_Orcish_Default","That means… skin…less?"
"CradleOfFire_BladefangMeeting_23_Violent_Default","Skinless? Wait? Soraks? They're here, too?"
"CradleOfFire_BladefangMeeting_24_Selfpres_Default","No surprise there. They're after the gems too, remember?"
"CradleOfFire_BladefangMeeting_25_Pragmatic_Default","Can they impersonate orcs?"
"CradleOfFire_BladefangMeeting_26_Selfpres_Default","Why not?"
"CradleOfFire_BladefangMeeting_27_Pragmatic_Default","Anyway, I don't think we have much choice."
"CradleOfFire_BladefangMeeting_28_Pragmatic_Default","We'll get your holy axe."
"CradleOfFire_BladefangMeeting_29_Radulf_NPC","Praise be."
"CradleOfFire_BladefangMeeting_30_Cynical_Default","He sounds like Beric Sunblaze."
"CradleOfFire_BladefangMeeting_31_Einar_Default","Don't."
"CradleOfFire_BladefangMeeting_32_Cynical_Default","It was a compliment."
"CradleOfFire_BladefangQuest_1_Choice1_WRITTEN","Who's the Old Queen?"
"CradleOfFire_BladefangQuest_2_Choice2_WRITTEN","What's the holy axe?"
"CradleOfFire_BladefangQuest_3_Choice3_WRITTEN","Let's go."
"CradleOfFire_BladefangQuest_4_Choice1_Default","So, who's this Old Queen?"
"CradleOfFire_BladefangQuest_5_Kebra_NPC","Monster. Strong. Hates light."
"CradleOfFire_BladefangQuest_6_Selfpres_Default","What kind of monster?"
"CradleOfFire_BladefangQuest_7_Kebra_NPC","Do not know. Plenty go after holy axe, no one comes back to tell."
"CradleOfFire_BladefangQuest_8_Selfpres_Default","Encouraging…"
"CradleOfFire_BladefangQuest_9_Selfpres_Default","About this so-called holy axe… what is it?"
"CradleOfFire_BladefangQuest_10_Kebra_NPC","Holy axe was of ancestor of orcs, legend says, brought from the Endless Range."
"CradleOfFire_BladefangQuest_11_ChoiceA_WRITTEN","Ancestors?"
"CradleOfFire_BladefangQuest_12_ChoiceB_WRITTEN","Endless Range?"
"CradleOfFire_BladefangQuest_13_ChoiceC_WRITTEN","Forget it."
"CradleOfFire_BladefangQuest_14_ChoiceA_Default","Orcs have ancestors?"
"CradleOfFire_BladefangQuest_15_Any_Default","Orcs born out from Great Collapse, from its magic."
"CradleOfFire_BladefangQuest_16_Any_Default","Ancestors were great warriors from the Endless Range."
"CradleOfFire_BladefangQuest_17_ChoiceB_Default","What's the Endless Range?"
"CradleOfFire_BladefangQuest_18_History_Default","A name for the plains of Tirmar."
"CradleOfFire_BladefangQuest_19_Default_Default","Orcs were Tirmarian?"
"CradleOfFire_BladefangQuest_20_History_Default","No."
"CradleOfFire_BladefangQuest_21_Any_Default","We don't have time for historical debates."
"CradleOfFire_BladefangQuest_22_ChoiceC_Default","We know enough."
"CradleOfFire_BladefangQuest_23_Choice3_Default","Let's find this Old Queen, then."
"CradleOfFire_OldQueen_01_1_Default_NPC","Webs?"
"CradleOfFire_OldQueen_01_2_Selfpres_NPC","Oh, no? That's what the Old Queen is? Another spider?"
"CradleOfFire_OldQueen_01_3_Violent_Default","We can deal with a spider."
"CradleOfFire_OldQueen_01_4_Default_Default","Even two."
"CradleOfFire_OldQueen_01_5_Violent_Default","But a very, very big deep spider."
"CradleOfFire_OldQueen_01_6_Selfpres_Default","Come on! How big can it be?"
"CradleOfFire_OldQueen_01_7_Cynical_NPC","We should bring its head back to the Council. Faisech will love it."
"CradleOfFire_OldQueen_02_1_Pragmatic_Default","What happened?"
"CradleOfFire_OldQueen_02_2_Arcana_Default","It's magical darkness."
"CradleOfFire_OldQueen_02_3_Selfpres_Default","We need light! It's an extra-super big deep spider!"
"CradleOfFire_OldQueen_02_4_Default_Default","And it has anti-light magic?"
"CradleOfFire_OldQueen_02_5_Selfpres_Default","This is insane! Let's go back!"
"CradleOfFire_OldQueen_02_6_Selfpres_Default","I'd rather kill all the orcs in that damned volcano than walk down this spider pit in the pitch dark."
"CradleOfFire_OldQueen_02_7_Pragmatic_Default","There has to be a way."
"CradleOfFire_OldQueen_03_1_Cynical_Default","I promise I'll never scoff at 'anything is possible in the Badlands' again."
"CradleOfFire_OldQueen_03_2_Pragmatic_Default","At least we got it."
"CradleOfFire_OldQueen_03_3_Pragmatic_Default","Hopefully, that means another orc tribe behind us."
"CradleOfFire_OldQueen_03_4_Greed_Default","You really want to give up this axe?"
"CradleOfFire_OldQueen_03_5_Greed_Default","Look at it? it's a masterpiece!"
"CradleOfFire_OldQueen_03_6_Nosy_Default","Tirmarian smiths were just as good as the elves of Manacalon!"
"CradleOfFire_OldQueen_03_7_Nosy_Default","This axe is fantastic!"
"CradleOfFire_OldQueen_03_8_Greed_Default","I say we keep it."
"CradleOfFire_OldQueen_03_9_Authority_Default","The gem's more important - and to get that, we need to give the axe to Bladefang."
"CradleOfFire_OldQueen_04_1_Radulf_NPC","Brok is back with nyarks?"
"CradleOfFire_OldQueen_04_2_Radulf_NPC","Have the…"
"CradleOfFire_OldQueen_04_3_WRITTEN_Pragmatic","Here, your axe."
